2004-09-14,王座戦,52,,羽生善治,○,●,森内俊之,,五番勝負,第2局,,なし
2004-09-02,王座戦,52,,羽生善治,○,●,森内俊之,,五番勝負,第1局,,なし
2004-09-08,王位戦,45,,谷川浩司,●,○,羽生善治,,七番勝負,第5局,,なし
2004-08-26,王位戦,45,,谷川浩司,●,○,羽生善治,,七番勝負,第4局,,なし
2004-08-05,王位戦,45,,谷川浩司,●,○,羽生善治,,七番勝負,第3局,,なし
2004-07-28,王位戦,45,,谷川浩司,●,○,羽生善治,,七番勝負,第2局,,なし
2004-07-17,王位戦,45,,谷川浩司,○,●,羽生善治,,七番勝負,第1局,,なし
2004-07-07,棋聖戦,75,,佐藤康光,○,●,森内俊之,,五番勝負,第3局,,なし
2004-06-29,棋聖戦,75,,佐藤康光,○,●,森内俊之,,五番勝負,第2局,,なし
2004-06-17,棋聖戦,75,,佐藤康光,○,●,森内俊之,,五番勝負,第1局,,なし
2004-06-11,名人戦,62,,羽生善治,●,○,森内俊之,,七番勝負,第6局,,なし
2004-06-04,名人戦,62,,羽生善治,○,●,森内俊之,,七番勝負,第5局,,なし
2004-05-20,名人戦,62,,羽生善治,●,○,森内俊之,,七番勝負,第4局,,なし
2004-05-13,名人戦,62,,羽生善治,○,●,森内俊之,,七番勝負,第3局,,なし
2004-04-27,名人戦,62,,羽生善治,●,○,森内俊之,,七番勝負,第2局,,なし
2004-04-14,名人戦,62,,羽生善治,●,○,森内俊之,,七番勝負,第1局,,なし
2003-11-27,竜王戦,16,,羽生善治,●,○,森内俊之,,七番勝負,第4局,,なし
2003-11-13,竜王戦,16,,羽生善治,●,○,森内俊之,,七番勝負,第3局,,なし
2003-11-05,竜王戦,16,,羽生善治,●,○,森内俊之,,七番勝負,第2局,,なし
2003-10-22,竜王戦,16,,羽生善治,●,○,森内俊之,,七番勝負,第1局,,なし
2004-03-20,棋王戦,29,,丸山忠久,●,○,谷川浩司,,五番勝負,第4局,,なし
2004-02-29,棋王戦,29,,丸山忠久,●,○,谷川浩司,,五番勝負,第3局,,なし
2004-02-22,棋王戦,29,,丸山忠久,○,●,谷川浩司,,五番勝負,第2局,,なし
2004-02-08,棋王戦,29,,丸山忠久,●,○,谷川浩司,,五番勝負,第1局,,なし
2003-09-09,王位戦,44,,谷川浩司,○,●,羽生善治,,七番勝負,第5局,,なし
2003-08-27,王位戦,44,,谷川浩司,●,○,羽生善治,,七番勝負,第4局,,なし
2003-08-07,王位戦,44,,谷川浩司,○,●,羽生善治,,七番勝負,第3局,,なし
2003-07-30,王位戦,44,,谷川浩司,○,●,羽生善治,,七番勝負,第2局,,なし
2003-07-16,王位戦,44,,谷川浩司,○,●,羽生善治,,七番勝負,第1局,,なし
2003-10-15,王座戦,51,,羽生善治,○,●,渡辺明,,五番勝負,第5局,,なし
2003-10-07,王座戦,51,,羽生善治,○,●,渡辺明,,五番勝負,第4局,,なし
2003-10-07,王座戦,51,,羽生善治,千,千,渡辺明,,五番勝負,第4局,,なし
2003-09-25,王座戦,51,,羽生善治,●,○,渡辺明,,五番勝負,第3局,,なし
2003-09-12,王座戦,51,,羽生善治,●,○,渡辺明,,五番勝負,第2局,,なし
2003-09-02,王座戦,51,,羽生善治,○,●,渡辺明,,五番勝負,第1局,,なし
2004-03-16,王将戦,53,,羽生善治,●,○,森内俊之,,七番勝負,第6局,,なし
2004-03-09,王将戦,53,,羽生善治,○,●,森内俊之,,七番勝負,第5局,,なし
2004-02-26,王将戦,53,,羽生善治,●,○,森内俊之,,七番勝負,第4局,,なし
2004-02-19,王将戦,53,,羽生善治,●,○,森内俊之,,七番勝負,第3局,,なし
2004-01-30,王将戦,53,,羽生善治,○,●,森内俊之,,七番勝負,第2局,,なし
2004-01-30,王将戦,53,,羽生善治,千,千,森内俊之,,七番勝負,第2局,,なし
2004-01-15,王将戦,53,,羽生善治,●,○,森内俊之,,七番勝負,第1局,,なし
2003-07-01,棋聖戦,74,,佐藤康光,○,●,丸山忠久,,五番勝負,第3局,,なし
2003-06-19,棋聖戦,74,,佐藤康光,○,●,丸山忠久,,五番勝負,第2局,,なし
2003-06-07,棋聖戦,74,,佐藤康光,○,●,丸山忠久,,五番勝負,第1局,,なし
2003-05-20,名人戦,61,,森内俊之,●,○,羽生善治,,七番勝負,第4局,,なし
2003-05-20,名人戦,61,,森内俊之,千,千,羽生善治,,七番勝負,第4局,,なし
2003-05-08,名人戦,61,,森内俊之,●,○,羽生善治,,七番勝負,第3局,,なし
2003-04-25,名人戦,61,,森内俊之,●,○,羽生善治,,七番勝負,第2局,,なし
2003-04-18,名人戦,61,,森内俊之,●,○,羽生善治,,七番勝負,第1局,,なし
2003-03-20,棋王戦,28,,羽生善治,●,○,丸山忠久,,五番勝負,第5局,,なし
2003-03-05,棋王戦,28,,羽生善治,●,○,丸山忠久,,五番勝負,第4局,,なし
2003-02-21,棋王戦,28,,羽生善治,●,○,丸山忠久,,五番勝負,第3局,,なし
2003-02-08,棋王戦,28,,羽生善治,○,●,丸山忠久,,五番勝負,第2局,,なし
2003-02-01,棋王戦,28,,羽生善治,○,●,丸山忠久,,五番勝負,第1局,,なし
2003-02-13,王将戦,52,,佐藤康光,●,○,羽生善治,,七番勝負,第4局,,なし
2003-01-29,王将戦,52,,佐藤康光,●,○,羽生善治,,七番勝負,第3局,,なし
2003-01-24,王将戦,52,,佐藤康光,●,○,羽生善治,,七番勝負,第2局,,なし
2003-01-16,王将戦,52,,佐藤康光,●,○,羽生善治,,七番勝負,第1局,,なし
2003-01-08,竜王戦,15,,羽生善治,○,●,阿部隆,,七番勝負,第7局,,なし
2002-12-27,竜王戦,15,,羽生善治,○,●,阿部隆,,七番勝負,第6局,,なし
2002-12-19,竜王戦,15,,羽生善治,●,○,阿部隆,,七番勝負,第5局,,なし
2002-12-10,竜王戦,15,,羽生善治,●,○,阿部隆,,七番勝負,第4局,,なし
2002-11-29,竜王戦,15,,羽生善治,●,○,阿部隆,,七番勝負,第3局,,なし
2002-11-21,竜王戦,15,,羽生善治,○,●,阿部隆,,七番勝負,第2局,,なし
2002-11-07,竜王戦,15,,羽生善治,○,●,阿部隆,,七番勝負,第1局,,なし
2002-10-24,竜王戦,15,,羽生善治,千,千,阿部隆,,七番勝負,第1局,,なし
2002-10-24,竜王戦,15,,羽生善治,千,千,阿部隆,,七番勝負,第1局,,なし
2002-10-09,王座戦,50,,羽生善治,○,●,佐藤康光,,五番勝負,第3局,,なし
2002-10-01,王座戦,50,,羽生善治,○,●,佐藤康光,,五番勝負,第2局,,なし
2002-09-18,王座戦,50,,羽生善治,○,●,佐藤康光,,五番勝負,第1局,,なし
2002-08-29,王位戦,43,,羽生善治,●,○,谷川浩司,,七番勝負,第5局,,なし
2002-08-29,王位戦,43,,羽生善治,千,千,谷川浩司,,七番勝負,第5局,,なし
2002-08-20,王位戦,43,,羽生善治,○,●,谷川浩司,,七番勝負,第4局,,なし
2002-08-07,王位戦,43,,羽生善治,●,○,谷川浩司,,七番勝負,第3局,,なし
2002-07-24,王位戦,43,,羽生善治,●,○,谷川浩司,,七番勝負,第2局,,なし
2002-07-13,王位戦,43,,羽生善治,●,○,谷川浩司,,七番勝負,第1局,,なし
2002-08-01,棋聖戦,73,,郷田真隆,●,○,佐藤康光,,五番勝負,第5局,,なし
2002-07-18,棋聖戦,73,,郷田真隆,●,○,佐藤康光,,五番勝負,第4局,,なし
2002-07-04,棋聖戦,73,,郷田真隆,●,○,佐藤康光,,五番勝負,第3局,,なし
2002-06-25,棋聖戦,73,,郷田真隆,○,●,佐藤康光,,五番勝負,第2局,,なし
2002-06-12,棋聖戦,73,,郷田真隆,○,●,佐藤康光,,五番勝負,第1局,,なし
2002-05-17,名人戦,60,,丸山忠久,●,○,森内俊之,,七番勝負,第4局,,なし
2002-05-09,名人戦,60,,丸山忠久,●,○,森内俊之,,七番勝負,第3局,,なし
2002-04-25,名人戦,60,,丸山忠久,●,○,森内俊之,,七番勝負,第2局,,なし
2002-04-11,名人戦,60,,丸山忠久,●,○,森内俊之,,七番勝負,第1局,,なし
2001-11-30,竜王戦,14,,藤井猛,●,○,羽生善治,,七番勝負,第5局,,なし
2001-11-21,竜王戦,14,,藤井猛,●,○,羽生善治,,七番勝負,第4局,,なし
2001-11-08,竜王戦,14,,藤井猛,●,○,羽生善治,,七番勝負,第3局,,なし
2001-11-01,竜王戦,14,,藤井猛,○,●,羽生善治,,七番勝負,第2局,,なし
2001-10-17,竜王戦,14,,藤井猛,●,○,羽生善治,,七番勝負,第1局,,なし
2002-03-08,棋王戦,27,,羽生善治,○,●,佐藤康光,,五番勝負,第4局,,なし
2002-02-25,棋王戦,27,,羽生善治,○,●,佐藤康光,,五番勝負,第3局,,なし
2002-02-16,棋王戦,27,,羽生善治,○,●,佐藤康光,,五番勝負,第2局,,なし
2002-02-03,棋王戦,27,,羽生善治,●,○,佐藤康光,,五番勝負,第1局,,なし
2001-08-21,王位戦,42,,羽生善治,○,●,屋敷伸之,,七番勝負,第4局,,なし
2001-08-10,王位戦,42,,羽生善治,○,●,屋敷伸之,,七番勝負,第3局,,なし
2001-08-01,王位戦,42,,羽生善治,○,●,屋敷伸之,,七番勝負,第2局,,なし
2001-07-18,王位戦,42,,羽生善治,○,●,屋敷伸之,,七番勝負,第1局,,なし
2001-10-11,王座戦,49,,羽生善治,○,●,久保利明,,五番勝負,第4局,,なし
2001-10-05,王座戦,49,,羽生善治,●,○,久保利明,,五番勝負,第3局,,なし
2001-09-21,王座戦,49,,羽生善治,○,●,久保利明,,五番勝負,第2局,,なし
2001-09-05,王座戦,49,,羽生善治,○,●,久保利明,,五番勝負,第1局,,なし
2002-03-12,王将戦,51,,羽生善治,●,○,佐藤康光,,七番勝負,第6局,,なし
2002-03-05,王将戦,51,,羽生善治,○,●,佐藤康光,,七番勝負,第5局,,なし
2002-02-21,王将戦,51,,羽生善治,●,○,佐藤康光,,七番勝負,第4局,,なし
2002-02-13,王将戦,51,,羽生善治,○,●,佐藤康光,,七番勝負,第3局,,なし
2002-01-26,王将戦,51,,羽生善治,●,○,佐藤康光,,七番勝負,第2局,,なし
2002-01-17,王将戦,51,,羽生善治,●,○,佐藤康光,,七番勝負,第1局,,なし
2001-08-06,棋聖戦,72,,羽生善治,●,○,郷田真隆,,五番勝負,第5局,,なし
2001-07-23,棋聖戦,72,,羽生善治,○,●,郷田真隆,,五番勝負,第4局,,なし
2001-07-06,棋聖戦,72,,羽生善治,●,○,郷田真隆,,五番勝負,第3局,,なし
2001-06-26,棋聖戦,72,,羽生善治,●,○,郷田真隆,,五番勝負,第2局,,なし
2001-06-16,棋聖戦,72,,羽生善治,○,●,郷田真隆,,五番勝負,第1局,,なし
2001-06-22,名人戦,59,,丸山忠久,○,●,谷川浩司,,七番勝負,第7局,,なし
2001-06-12,名人戦,59,,丸山忠久,○,●,谷川浩司,,七番勝負,第6局,,なし
2001-06-01,名人戦,59,,丸山忠久,●,○,谷川浩司,,七番勝負,第5局,,なし
2001-05-19,名人戦,59,,丸山忠久,○,●,谷川浩司,,七番勝負,第4局,,なし
2001-05-09,名人戦,59,,丸山忠久,●,○,谷川浩司,,七番勝負,第3局,,なし
2001-04-27,名人戦,59,,丸山忠久,●,○,谷川浩司,,七番勝負,第2局,,なし
2001-04-13,名人戦,59,,丸山忠久,○,●,谷川浩司,,七番勝負,第1局,,なし
2000-12-26,竜王戦,13,,藤井猛,○,●,羽生善治,,七番勝負,第7局,,なし
2000-12-15,竜王戦,13,,藤井猛,●,○,羽生善治,,七番勝負,第6局,,なし
2000-12-06,竜王戦,13,,藤井猛,●,○,羽生善治,,七番勝負,第5局,,なし
2000-11-24,竜王戦,13,,藤井猛,○,●,羽生善治,,七番勝負,第4局,,なし
2000-11-16,竜王戦,13,,藤井猛,○,●,羽生善治,,七番勝負,第3局,,なし
2000-11-02,竜王戦,13,,藤井猛,●,○,羽生善治,,七番勝負,第2局,,なし
2000-10-20,竜王戦,13,,藤井猛,○,●,羽生善治,,七番勝負,第1局,,なし
2001-03-19,棋王戦,26,,羽生善治,○,●,久保利明,,五番勝負,第4局,,なし
2001-03-05,棋王戦,26,,羽生善治,●,○,久保利明,,五番勝負,第3局,,なし
2001-02-24,棋王戦,26,,羽生善治,○,●,久保利明,,五番勝負,第2局,,なし
2001-02-14,棋王戦,26,,羽生善治,○,●,久保利明,,五番勝負,第1局,,なし
2000-09-26,王位戦,41,,羽生善治,○,●,谷川浩司,,七番勝負,第7局,,なし
2000-09-14,王位戦,41,,羽生善治,●,○,谷川浩司,,七番勝負,第6局,,なし
2000-09-05,王位戦,41,,羽生善治,○,●,谷川浩司,,七番勝負,第5局,,なし
2000-08-22,王位戦,41,,羽生善治,●,○,谷川浩司,,七番勝負,第4局,,なし
2000-08-09,王位戦,41,,羽生善治,○,●,谷川浩司,,七番勝負,第3局,,なし
2000-07-27,王位戦,41,,羽生善治,●,○,谷川浩司,,七番勝負,第2局,,なし
2000-07-11,王位戦,41,,羽生善治,○,●,谷川浩司,,七番勝負,第1局,,なし
2000-10-13,王座戦,48,,羽生善治,○,●,藤井猛,,五番勝負,第5局,,なし
2000-10-04,王座戦,48,,羽生善治,○,●,藤井猛,,五番勝負,第4局,,なし
2000-09-21,王座戦,48,,羽生善治,●,○,藤井猛,,五番勝負,第3局,,なし
2000-09-08,王座戦,48,,羽生善治,○,●,藤井猛,,五番勝負,第2局,,なし
2000-08-29,王座戦,48,,羽生善治,●,○,藤井猛,,五番勝負,第1局,,なし
2001-02-20,王将戦,50,,羽生善治,○,●,谷川浩司,,七番勝負,第5局,,なし
2001-02-09,王将戦,50,,羽生善治,○,●,谷川浩司,,七番勝負,第4局,,なし
2001-01-30,王将戦,50,,羽生善治,○,●,谷川浩司,,七番勝負,第3局,,なし
2001-01-19,王将戦,50,,羽生善治,●,○,谷川浩司,,七番勝負,第2局,,なし
2001-01-10,王将戦,50,,羽生善治,○,●,谷川浩司,,七番勝負,第1局,,なし
2000-07-31,棋聖戦,71,,谷川浩司,●,○,羽生善治,,五番勝負,第5局,,なし
2000-07-18,棋聖戦,71,,谷川浩司,●,○,羽生善治,,五番勝負,第4局,,なし
2000-07-06,棋聖戦,71,,谷川浩司,○,●,羽生善治,,五番勝負,第3局,,なし
2000-06-24,棋聖戦,71,,谷川浩司,●,○,羽生善治,,五番勝負,第2局,,なし
2000-06-09,棋聖戦,71,,谷川浩司,○,●,羽生善治,,五番勝負,第1局,,なし
2000-06-27,名人戦,58,,佐藤康光,●,○,丸山忠久,,七番勝負,第7局,,なし
2000-06-15,名人戦,58,,佐藤康光,●,○,丸山忠久,,七番勝負,第6局,,なし
2000-06-01,名人戦,58,,佐藤康光,○,●,丸山忠久,,七番勝負,第5局,,なし
2000-05-19,名人戦,58,,佐藤康光,○,●,丸山忠久,,七番勝負,第4局,,なし
2000-05-09,名人戦,58,,佐藤康光,○,●,丸山忠久,,七番勝負,第3局,,なし
2000-04-23,名人戦,58,,佐藤康光,●,○,丸山忠久,,七番勝負,第2局,,なし
2000-04-12,名人戦,58,,佐藤康光,●,○,丸山忠久,,七番勝負,第1局,,なし
2000-03-21,棋王戦,25,,羽生善治,○,●,森内俊之,,五番勝負,第4局,,なし
2000-03-11,棋王戦,25,,羽生善治,○,●,森内俊之,,五番勝負,第3局,,なし
2000-02-20,棋王戦,25,,羽生善治,●,○,森内俊之,,五番勝負,第2局,,なし
2000-02-12,棋王戦,25,,羽生善治,○,●,森内俊之,,五番勝負,第1局,,なし
2000-02-08,王将戦,49,,羽生善治,○,●,佐藤康光,,七番勝負,第4局,,なし
2000-01-27,王将戦,49,,羽生善治,○,●,佐藤康光,,七番勝負,第3局,,なし
2000-01-18,王将戦,49,,羽生善治,○,●,佐藤康光,,七番勝負,第2局,,なし
2000-01-09,王将戦,49,,羽生善治,○,●,佐藤康光,,七番勝負,第1局,,なし
1999-11-26,竜王戦,12,,藤井猛,○,●,鈴木大介,,七番勝負,第5局,,なし
1999-11-18,竜王戦,12,,藤井猛,●,○,鈴木大介,,七番勝負,第4局,,なし
1999-11-05,竜王戦,12,,藤井猛,○,●,鈴木大介,,七番勝負,第3局,,なし
1999-10-28,竜王戦,12,,藤井猛,○,●,鈴木大介,,七番勝負,第2局,,なし
1999-10-15,竜王戦,12,,藤井猛,○,●,鈴木大介,,七番勝負,第1局,,なし
1999-10-08,王座戦,47,,羽生善治,○,●,丸山忠久,,五番勝負,第4局,,なし
1999-09-29,王座戦,47,,羽生善治,○,●,丸山忠久,,五番勝負,第3局,,なし
1999-09-20,王座戦,47,,羽生善治,●,○,丸山忠久,,五番勝負,第2局,,なし
1999-09-03,王座戦,47,,羽生善治,○,●,丸山忠久,,五番勝負,第1局,,なし
1999-08-18,王位戦,40,,羽生善治,○,●,谷川浩司,,七番勝負,第4局,,なし
1999-08-06,王位戦,40,,羽生善治,○,●,谷川浩司,,七番勝負,第3局,,なし
1999-07-23,王位戦,40,,羽生善治,○,●,谷川浩司,,七番勝負,第2局,,なし
1999-07-14,王位戦,40,,羽生善治,○,●,谷川浩司,,七番勝負,第1局,,なし
1999-07-07,棋聖戦,70,,郷田真隆,●,○,谷川浩司,,五番勝負,第3局,,なし
1999-06-23,棋聖戦,70,,郷田真隆,●,○,谷川浩司,,五番勝負,第2局,,なし
1999-06-12,棋聖戦,70,,郷田真隆,●,○,谷川浩司,,五番勝負,第1局,,なし
1999-06-17,名人戦,57,,佐藤康光,○,●,谷川浩司,,七番勝負,第7局,,なし
1999-06-08,名人戦,57,,佐藤康光,○,●,谷川浩司,,七番勝負,第6局,,なし
1999-05-28,名人戦,57,,佐藤康光,●,○,谷川浩司,,七番勝負,第5局,,なし
1999-05-20,名人戦,57,,佐藤康光,●,○,谷川浩司,,七番勝負,第4局,,なし
1999-05-07,名人戦,57,,佐藤康光,●,○,谷川浩司,,七番勝負,第3局,,なし
1999-04-22,名人戦,57,,佐藤康光,○,●,谷川浩司,,七番勝負,第2局,,なし
1999-04-09,名人戦,57,,佐藤康光,○,●,谷川浩司,,七番勝負,第1局,,なし
1999-03-08,棋王戦,24,,羽生善治,○,●,佐藤康光,,五番勝負,第3局,,なし
1999-02-27,棋王戦,24,,羽生善治,○,●,佐藤康光,,五番勝負,第2局,,なし
1999-02-13,棋王戦,24,,羽生善治,○,●,佐藤康光,,五番勝負,第1局,,なし
1999-02-24,王将戦,48,,羽生善治,○,●,森下卓,,七番勝負,第5局,,なし
1999-02-10,王将戦,48,,羽生善治,○,●,森下卓,,七番勝負,第4局,,なし
1999-01-28,王将戦,48,,羽生善治,○,●,森下卓,,七番勝負,第3局,,なし
1999-01-21,王将戦,48,,羽生善治,○,●,森下卓,,七番勝負,第2局,,なし
1999-01-12,王将戦,48,,羽生善治,●,○,森下卓,,七番勝負,第1局,,なし
1998-11-19,竜王戦,11,,谷川浩司,●,○,藤井猛,,七番勝負,第4局,,なし
1998-11-06,竜王戦,11,,谷川浩司,●,○,藤井猛,,七番勝負,第3局,,なし
1998-10-29,竜王戦,11,,谷川浩司,●,○,藤井猛,,七番勝負,第2局,,なし
1998-10-16,竜王戦,11,,谷川浩司,●,○,藤井猛,,七番勝負,第1局,,なし
1998-10-23,王座戦,46,,羽生善治,○,●,谷川浩司,,五番勝負,第5局,,なし
1998-10-07,王座戦,46,,羽生善治,○,●,谷川浩司,,五番勝負,第4局,,なし
1998-09-30,王座戦,46,,羽生善治,○,●,谷川浩司,,五番勝負,第3局,,なし
1998-09-21,王座戦,46,,羽生善治,●,○,谷川浩司,,五番勝負,第2局,,なし
1998-09-10,王座戦,46,,羽生善治,●,○,谷川浩司,,五番勝負,第1局,,なし
1998-09-04,王位戦,39,,羽生善治,○,●,佐藤康光,,七番勝負,第6局,,なし
1998-08-28,王位戦,39,,羽生善治,●,○,佐藤康光,,七番勝負,第5局,,なし
